Country,League,Team,Year,HomeRatio,AwayGoalsDiff,FIFA_Rank
El Salvador,El-Salvador-Primera-Division,?guila,2011,9,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2012,13,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Vista Hermosa,2009,12,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Drag?n,2013,4,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,UES,2013,3,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,UES,2014,3,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Balboa,2010,6,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Juventud Independiente,2012,13,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2013,5,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2013,7,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,UES,2016,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2014,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Juventud Independiente,2015,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Once Municipal,2013,3,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Firpo,2014,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2010,8,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2011,8,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2011,16,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Firpo,2009,8,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2010,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,UES,2012,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Santa Tecla FC,2013,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD Sonsonate,2015,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2012,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Pasaquina F.C.,2016,2,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2016,3,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Santa Tecla FC,2013,7,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Santa Tecla FC,2014,6,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Firpo,2012,2,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2013,4,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Firpo,2012,5,2,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Juventud Independiente,2013,10,1,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2012,14,5,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2012,11,1,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2015,8,2,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Drag?n,2016,2,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2009,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Firpo,2011,8,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2013,4,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2013,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Firpo,2013,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2014,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2015,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2010,9,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Municipal Lime?o,2010,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Vista Hermosa,2011,6,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,UES,2011,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2012,13,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2012,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2013,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2011,10,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Drag?n,2015,5,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2016,4,4,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2014,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2015,19,7,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,UES,2014,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2014,4,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2011,5,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2010,16,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2013,8,2,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2010,12,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Juventud Independiente,2011,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Santa Tecla FC,2012,5,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alacranes del Norte,2010,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2011,7,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Juventud Independiente,2016,5,1,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2009,16,6,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2011,8,1,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2012,4,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2014,6,1,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Drag?n,2014,7,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2014,3,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Juventud Independiente,2014,3,3,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2012,10,3,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2009,7,6,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Firpo,2010,6,1,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2011,3,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD Sonsonate,2016,1,1,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2015,0,4,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2013,13,4,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2010,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Once Municipal,2011,7,2,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2011,2,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,UES,2011,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Juventud Independiente,2012,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Juventud Independiente,2013,11,6,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Santa Tecla FC,2014,6,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Pasaquina F.C.,2015,5,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Firpo,2010,7,4,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD Chalatenango,2016,1,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,CD FAS,2016,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2015,7,2,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2012,8,9,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2012,2,7,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2013,8,5,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2013,1,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2014,3,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2010,8,7,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Firpo,2013,0,10,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Santa Tecla FC,2016,9,8,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2009,1,3,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,UES,2012,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Isidro Metap?n,2014,0,12,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alacranes del Norte,2009,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Once Municipal,2010,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Alianza FC,2011,0,3,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Vista Hermosa,2012,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Drag?n,2014,1,5,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,UES,2015,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,?guila,2014,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Atl?tico Marte,2014,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Municipal Lime?o,2009,0,0,0.06403940886699508
El Salvador,El-Salvador-Primera-Division,Vista Hermosa,2011,0,0,0.06403940886699508
England,England-Premier-League,Hull City,2010,0,0,0.03940886699507389
England,England-Premier-League,Fulham,2010,12,0,0.03940886699507389
England,England-Premier-League,West Ham United,2010,1,0,0.03940886699507389
England,England-Premier-League,Burnley,2010,0,0,0.03940886699507389
England,England-Premier-League,Bolton Wanderers,2011,10,0,0.03940886699507389
England,England-Premier-League,Sunderland,2010,13,0,0.03940886699507389
England,England-Premier-League,Newcastle United,2013,0,0,0.03940886699507389
England,England-Premier-League,Norwich City,2013,5,0,0.03940886699507389
England,England-Premier-League,Manchester United,2011,37,4,0.03940886699507389
England,England-Premier-League,Stoke City,2013,0,0,0.03940886699507389
England,England-Premier-League,Blackburn Rovers (ENG),2010,10,0,0.03940886699507389
England,England-Premier-League,Stoke City,2014,10,0,0.03940886699507389
England,England-Premier-League,Stoke City,2011,10,0,0.03940886699507389
England,England-Premier-League,Birmingham City,2011,0,0,0.03940886699507389
England,England-Premier-League,Blackburn Rovers (ENG),2012,0,0,0.03940886699507389
England,England-Premier-League,Everton FC,2013,16,0,0.03940886699507389
England,England-Premier-League,West Ham United,2013,12,0,0.03940886699507389
England,England-Premier-League,Norwich City,2014,0,0,0.03940886699507389
England,England-Premier-League,Fulham,2011,7,0,0.03940886699507389
England,England-Premier-League,Liverpool FC,2010,28,0,0.03940886699507389
England,England-Premier-League,Wolverhampton Wanderers,2011,0,0,0.03940886699507389
England,England-Premier-League,Portsmouth,2010,0,0,0.03940886699507389
England,England-Premier-League,West Ham United,2011,0,0,0.03940886699507389
England,England-Premier-League,Fulham,2012,10,0,0.03940886699507389
England,England-Premier-League,Cardiff City,2014,0,0,0.03940886699507389
England,England-Premier-League,Liverpool FC,2011,23,0,0.03940886699507389
England,England-Premier-League,Queens Park Rangers,2012,0,0,0.03940886699507389
England,England-Premier-League,Hull City,2014,0,0,0.03940886699507389
England,England-Premier-League,Everton FC,2011,8,0,0.03940886699507389
England,England-Premier-League,Everton FC,2010,14,0,0.03940886699507389
England,England-Premier-League,Sunderland,2016,1,0,0.03940886699507389
England,England-Premier-League,Tottenham Hotspur,2010,28,0,0.03940886699507389
England,England-Premier-League,Manchester City,2010,21,7,0.03940886699507389
England,England-Premier-League,Wigan Athletic,2010,0,0,0.03940886699507389
England,England-Premier-League,Chelsea,2011,26,10,0.03940886699507389
England,England-Premier-League,Aston Villa,2011,7,0,0.03940886699507389
England,England-Premier-League,West Brom,2011,0,0,0.03940886699507389
England,England-Premier-League,Chelsea,2012,17,2,0.03940886699507389
England,England-Premier-League,Everton FC,2012,13,0,0.03940886699507389
England,England-Premier-League,Swansea City,2012,9,0,0.03940886699507389
England,England-Premier-League,Southampton,2013,2,0,0.03940886699507389
England,England-Premier-League,Reading,2013,0,0,0.03940886699507389
England,England-Premier-League,Norwich City,2016,0,0,0.03940886699507389
England,England-Premier-League,Newcastle United,2016,0,0,0.03940886699507389
England,England-Premier-League,Aston Villa,2016,0,0,0.03940886699507389
England,England-Premier-League,Arsenal,2010,33,9,0.03940886699507389
England,England-Premier-League,Manchester City,2016,22,0,0.03940886699507389
England,England-Premier-League,Tottenham Hotspur,2012,22,3,0.03940886699507389
England,England-Premier-League,Manchester City,2012,43,21,0.03940886699507389
England,England-Premier-League,West Brom,2013,7,0,0.03940886699507389
England,England-Premier-League,Stoke City,2010,3,0,0.03940886699507389
England,England-Premier-League,Blackburn Rovers (ENG),2011,6,0,0.03940886699507389
England,England-Premier-League,Sunderland,2012,9,0,0.03940886699507389
England,England-Premier-League,Stoke City,2012,5,0,0.03940886699507389
England,England-Premier-League,Fulham,2013,0,0,0.03940886699507389
England,England-Premier-League,West Ham United,2014,0,0,0.03940886699507389
England,England-Premier-League,Manchester United,2016,12,0,0.03940886699507389
England,England-Premier-League,Chelsea,2010,54,17,0.03940886699507389
England,England-Premier-League,Manchester City,2014,50,15,0.03940886699507389
England,England-Premier-League,Swansea City,2016,0,0,0.03940886699507389
England,England-Premier-League,Manchester City,2011,22,5,0.03940886699507389
England,England-Premier-League,Everton FC,2014,19,3,0.03940886699507389
England,England-Premier-League,Birmingham City,2010,6,0,0.03940886699507389
England,England-Premier-League,Liverpool FC,2014,35,16,0.03940886699507389
England,England-Premier-League,Crystal Palace,2014,0,0,0.03940886699507389
England,England-Premier-League,Manchester City,2013,26,6,0.03940886699507389
England,England-Premier-League,Bolton Wanderers,2010,0,0,0.03940886699507389
England,England-Premier-League,Wolverhampton Wanderers,2012,0,0,0.03940886699507389
England,England-Premier-League,Chelsea,2014,32,12,0.03940886699507389
England,England-Premier-League,Aston Villa,2014,0,0,0.03940886699507389
England,England-Premier-League,Manchester United,2010,40,18,0.03940886699507389
England,England-Premier-League,Sunderland,2011,0,0,0.03940886699507389
England,England-Premier-League,Norwich City,2012,0,0,0.03940886699507389
England,England-Premier-League,Southampton,2016,9,0,0.03940886699507389
England,England-Premier-League,Stoke City,2016,1,0,0.03940886699507389
England,England-Premier-League,West Brom,2016,0,0,0.03940886699507389
England,England-Premier-League,Arsenal,2011,18,11,0.03940886699507389
England,England-Premier-League,Newcastle United,2012,12,0,0.03940886699507389
England,England-Premier-League,Arsenal,2012,22,3,0.03940886699507389
England,England-Premier-League,Aston Villa,2012,0,0,0.03940886699507389
England,England-Premier-League,Manchester United,2013,26,17,0.03940886699507389
England,England-Premier-League,West Brom,2014,0,0,0.03940886699507389
England,England-Premier-League,Tottenham Hotspur,2011,11,0,0.03940886699507389
England,England-Premier-League,Liverpool FC,2013,17,11,0.03940886699507389
England,England-Premier-League,Wolverhampton Wanderers,2010,0,0,0.03940886699507389
England,England-Premier-League,Wigan Athletic,2011,0,0,0.03940886699507389
England,England-Premier-League,Sunderland,2013,1,0,0.03940886699507389
England,England-Premier-League,Fulham,2014,0,0,0.03940886699507389
England,England-Premier-League,West Ham United,2016,8,4,0.03940886699507389
England,England-Premier-League,Arsenal,2016,9,7,0.03940886699507389
England,England-Premier-League,Newcastle United,2011,14,0,0.03940886699507389
England,England-Premier-League,Chelsea,2013,25,11,0.03940886699507389
England,England-Premier-League,Swansea City,2013,2,0,0.03940886699507389
England,England-Premier-League,Swansea City,2014,7,0,0.03940886699507389
England,England-Premier-League,Arsenal,2014,25,2,0.03940886699507389
England,England-Premier-League,Manchester United,2012,33,23,0.03940886699507389
England,England-Premier-League,Southampton,2014,9,0,0.03940886699507389
England,England-Premier-League,Newcastle United,2014,0,0,0.03940886699507389
England,England-Premier-League,Arsenal,2013,24,11,0.03940886699507389
England,England-Premier-League,Tottenham Hotspur,2013,11,9,0.03940886699507389
England,England-Premier-League,Tottenham Hotspur,2014,7,0,0.03940886699507389
England,England-Premier-League,Blackpool,2011,0,0,0.03940886699507389
England,England-Premier-League,Aston Villa,2013,0,0,0.03940886699507389
England,England-Premier-League,Queens Park Rangers,2013,0,0,0.03940886699507389
England,England-Premier-League,Sunderland,2014,0,0,0.03940886699507389
England,England-Premier-League,Tottenham Hotspur,2016,15,14,0.03940886699507389
England,England-Premier-League,AFC Bournemouth,2016,0,0,0.03940886699507389
England,England-Premier-League,Leicester City,2016,9,12,0.03940886699507389
England,England-Premier-League,Chelsea,2016,5,0,0.03940886699507389
England,England-Premier-League,Watford,2016,1,0,0.03940886699507389
England,England-Premier-League,Manchester United,2014,8,13,0.03940886699507389
England,England-Premier-League,Aston Villa,2010,13,0,0.03940886699507389
England,England-Premier-League,West Brom,2012,0,0,0.03940886699507389
England,England-Premier-League,Wigan Athletic,2012,0,0,0.03940886699507389
England,England-Premier-League,Liverpool FC,2016,2,4,0.03940886699507389
England,England-Premier-League,Wigan Athletic,2013,0,0,0.03940886699507389
England,England-Premier-League,Liverpool FC,2012,8,0,0.03940886699507389
England,England-Premier-League,Crystal Palace,2016,0,0,0.03940886699507389
England,England-Premier-League,Everton FC,2016,3,9,0.03940886699507389
England,England-Premier-League,Bolton Wanderers,2012,0,0,0.03940886699507389
Estonia,Estonia-Meistriliiga,Tamme Auto,2010,1,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Talinna Kalev,2012,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,FC Kuressaare,2013,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Flora Tallinn,2016,9,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Nomme JK Kalju,2016,4,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Sillam?e Kalev,2016,3,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tammeka,2016,2,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paernu Linnameeskond,2016,3,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tulevik Viljandi,2010,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paide Linnameeskond,2009,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tulevik Viljandi,2015,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tammeka,2012,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Johvi FC Lokomotiv,2014,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,FC Kuressaare,2010,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tammeka,2015,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,FC Kuressaare,2011,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tulevik Viljandi,2012,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Trans Narva,2014,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Talinna Kalev,2014,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paide Linnameeskond,2015,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paernu Linnameeskond,2015,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tulevik Viljandi,2011,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paide Linnameeskond,2011,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Nomme JK Kalju,2013,34,21,0.06403940886699508
Estonia,Estonia-Meistriliiga,Ajax Lasnam?e,2011,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Talinna Kalev,2013,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Trans Narva,2016,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paide Linnameeskond,2016,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,FC Infonet Tallinn,2015,13,5,0.06403940886699508
Estonia,Estonia-Meistriliiga,FC Kuressaare,2009,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Trans Narva,2015,14,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Levadia Tallinn,2013,28,17,0.06403940886699508
Estonia,Estonia-Meistriliiga,Sillam?e Kalev,2013,29,24,0.06403940886699508
Estonia,Estonia-Meistriliiga,Flora Tallinn,2010,42,30,0.06403940886699508
Estonia,Estonia-Meistriliiga,Levadia Tallinn,2009,61,37,0.06403940886699508
Estonia,Estonia-Meistriliiga,Trans Narva,2011,47,31,0.06403940886699508
Estonia,Estonia-Meistriliiga,Trans Narva,2013,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Nomme JK Kalju,2015,18,15,0.06403940886699508
Estonia,Estonia-Meistriliiga,Flora Tallinn,2012,37,26,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tulevik Viljandi,2009,5,1,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paide Linnameeskond,2013,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Sillam?e Kalev,2015,10,10,0.06403940886699508
Estonia,Estonia-Meistriliiga,Nomme JK Kalju,2014,35,32,0.06403940886699508
Estonia,Estonia-Meistriliiga,Sillam?e Kalev,2009,31,14,0.06403940886699508
Estonia,Estonia-Meistriliiga,Flora Tallinn,2009,22,26,0.06403940886699508
Estonia,Estonia-Meistriliiga,Levadia Tallinn,2010,44,40,0.06403940886699508
Estonia,Estonia-Meistriliiga,Sillam?e Kalev,2010,14,13,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paide Linnameeskond,2010,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Lootus,2010,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Flora Tallinn,2011,40,36,0.06403940886699508
Estonia,Estonia-Meistriliiga,FC Infonet Tallinn,2013,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tammeka,2013,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Flora Tallinn,2014,29,23,0.06403940886699508
Estonia,Estonia-Meistriliiga,FC Infonet Tallinn,2014,24,11,0.06403940886699508
Estonia,Estonia-Meistriliiga,FC Infonet Tallinn,2016,5,2,0.06403940886699508
Estonia,Estonia-Meistriliiga,Nomme JK Kalju,2012,44,45,0.06403940886699508
Estonia,Estonia-Meistriliiga,Sillam?e Kalev,2014,36,38,0.06403940886699508
Estonia,Estonia-Meistriliiga,Trans Narva,2009,25,28,0.06403940886699508
Estonia,Estonia-Meistriliiga,Levadia Tallinn,2011,21,30,0.06403940886699508
Estonia,Estonia-Meistriliiga,Flora Tallinn,2013,17,26,0.06403940886699508
Estonia,Estonia-Meistriliiga,Sillam?e Kalev,2011,14,4,0.06403940886699508
Estonia,Estonia-Meistriliiga,Nomme JK Kalju,2009,17,1,0.06403940886699508
Estonia,Estonia-Meistriliiga,Levadia Tallinn,2014,43,50,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tammeka,2010,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tammeka,2011,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paide Linnameeskond,2012,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Levadia Tallinn,2015,16,30,0.06403940886699508
Estonia,Estonia-Meistriliiga,Nomme JK Kalju,2010,0,18,0.06403940886699508
Estonia,Estonia-Meistriliiga,Paide Linnameeskond,2014,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Flora Tallinn,2015,22,26,0.06403940886699508
Estonia,Estonia-Meistriliiga,Levadia Tallinn,2012,27,36,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tammeka,2009,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Tammeka,2014,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Sillam?e Kalev,2012,2,6,0.06403940886699508
Estonia,Estonia-Meistriliiga,Nomme JK Kalju,2011,24,35,0.06403940886699508
Estonia,Estonia-Meistriliiga,Trans Narva,2012,2,6,0.06403940886699508
Estonia,Estonia-Meistriliiga,Trans Narva,2010,14,22,0.06403940886699508
Estonia,Estonia-Meistriliiga,FC Kuressaare,2012,0,0,0.06403940886699508
Estonia,Estonia-Meistriliiga,Levadia Tallinn,2016,1,1,0.06403940886699508
Estonia,Estonia-Meistriliiga,Talinna Kalev,2009,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,RoPS Rovaniemi,2009,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,KuPS,2011,4,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Turku PS,2014,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Honka,2014,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,IFK Mariehamn,2009,13,0,0.06403940886699508
Finland,Finland-Veikkausliiga,MyPa,2014,11,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FF Jaro,2013,5,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FC Inter,2014,5,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FC Lahti,2012,9,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Jyvaskyla JK,2013,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Honka,2012,8,0,0.06403940886699508
Finland,Finland-Veikkausliiga,VPS,2015,2,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Jyvaskyla JK,2011,15,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Tampere United,2009,4,0,0.06403940886699508
Finland,Finland-Veikkausliiga,KuPS,2014,6,0,0.06403940886699508
Finland,Finland-Veikkausliiga,RoPS Rovaniemi,2013,1,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FC KTP,2015,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,IFK Mariehamn,2011,6,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Seinaejoen JK,2015,26,2,0.06403940886699508
Finland,Finland-Veikkausliiga,MyPa,2012,11,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FC Inter,2015,15,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FF Jaro,2011,3,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Turku PS,2013,1,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FC Inter,2011,32,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Haka,2012,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,KuPS,2015,3,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Turku PS,2011,10,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Turku PS,2012,21,1,0.06403940886699508
Finland,Finland-Veikkausliiga,HJK Helsinki,2015,17,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Jyvaskyla JK,2009,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Haka,2010,1,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FF Jaro,2015,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,MyPa,2011,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,KuPS,2013,6,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Ilves,2015,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,Seinaejoen JK,2014,16,1,0.06403940886699508
Finland,Finland-Veikkausliiga,IFK Mariehamn,2014,7,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FF Jaro,2012,0,0,0.06403940886699508
Finland,Finland-Veikkausliiga,FC Inter,2012,12,3,0.06403940886699508
Finland,Finland-Veikkausliiga,IFK Mariehamn,2012,12,0,0.06403940886699508
